"grid_x","grid_y","avg_vx","avg_vy","grid_id","final_grid","num_hops","status","result"
1,38,3.09875440597534,0.497373580932617,"1,38","39,47",14,"Success","39,47, 14, Success"
1,39,2.1027764081955,1.39130878448486,"1,39","39,47",18,"Success","39,47, 18, Success"
1,40,4.02162790298462,1.73105201721191,"1,40","39,47",17,"Success","39,47, 17, Success"
1,41,2.04495358467102,0.376044273376465,"1,41","39,47",18,"Success","39,47, 18, Success"
1,42,0.605981349945068,-0.157266616821289,"1,42","39,47",17,"Success","39,47, 17, Success"
2,36,1.91831994056702,0.111024856567383,"2,36","39,47",14,"Success","39,47, 14, Success"
2,37,2.27618141174316,1.11664619445801,"2,37","39,47",14,"Success","39,47, 14, Success"
2,38,1.3396937251091,0.351868867874146,"2,38","39,47",15,"Success","39,47, 15, Success"
2,39,2.64567243691647,0.544363715431907,"2,39","39,47",17,"Success","39,47, 17, Success"
2,40,2.81784778027921,0.169577933646537,"2,40","39,47",17,"Success","39,47, 17, Success"
2,41,2.33072761126927,0.484009197780064,"2,41","39,47",18,"Success","39,47, 18, Success"
2,42,3.28456425666809,-0.330935478210449,"2,42","39,47",16,"Success","39,47, 16, Success"
2,43,1.74456535066877,-0.411240441458566,"2,43","39,47",18,"Success","39,47, 18, Success"
2,44,0.0349740982055664,-0.10453987121582,"2,44","2,44",1,"Success","2,44, 1, Success"
2,45,0.421005725860596,-0.0264511108398438,"2,45","39,47",18,"Success","39,47, 18, Success"
3,33,1.12946176528931,0.227359771728516,"3,33",NA,2,"Failure","NA, 2, Failure"
3,34,2.95967578887939,3.83323860168457,"3,34","39,47",18,"Success","39,47, 18, Success"
3,36,3.72613668441772,0.768449783325195,"3,36","39,47",13,"Success","39,47, 13, Success"
3,37,2.42929039001465,0.548831939697266,"3,37","39,47",16,"Success","39,47, 16, Success"
3,38,3.13024828351777,0.484609011946053,"3,38","39,47",17,"Success","39,47, 17, Success"
3,39,2.72202370806438,0.33452887651397,"3,39","39,47",17,"Success","39,47, 17, Success"
3,40,2.65043657355838,0.3789947297838,"3,40","39,47",17,"Success","39,47, 17, Success"
3,41,2.90958653177534,0.0752461637769427,"3,41","39,47",16,"Success","39,47, 16, Success"
3,42,2.54613144397736,0.609529495239258,"3,42","39,47",17,"Success","39,47, 17, Success"
3,43,3.18317255973816,-0.437331199645996,"3,43","39,47",18,"Success","39,47, 18, Success"
3,44,3.64926058905465,1.46451268877302,"3,44","39,47",15,"Success","39,47, 15, Success"
3,45,2.56588912010193,-1.11244773864746,"3,45","39,47",17,"Success","39,47, 17, Success"
3,47,4.04249715805054,-1.06356811523438,"3,47","39,47",16,"Success","39,47, 16, Success"
4,36,1.79609789167132,0.5619261605399,"4,36","39,47",14,"Success","39,47, 14, Success"
4,37,2.46582779288292,0.68350225687027,"4,37","39,47",13,"Success","39,47, 13, Success"
4,38,2.74504772516397,0.810453231518085,"4,38","39,47",16,"Success","39,47, 16, Success"
4,39,1.78300686580379,0.153104409938905,"4,39","39,47",14,"Success","39,47, 14, Success"
4,40,2.473522283593,0.312875981233558,"4,40","39,47",16,"Success","39,47, 16, Success"
4,41,2.79108048620678,0.146762121291388,"4,41","39,47",17,"Success","39,47, 17, Success"
4,42,2.22701400869033,0.0967826562769273,"4,42","39,47",17,"Success","39,47, 17, Success"
4,43,2.14315759658813,0.167066497802734,"4,43","39,47",17,"Success","39,47, 17, Success"
4,44,3.47125069300334,0.495632383558485,"4,44","39,47",16,"Success","39,47, 16, Success"
4,45,0.66411474772862,-0.0464300428118025,"4,45","39,47",17,"Success","39,47, 17, Success"
4,46,3.23017954826355,-2.78254270553589,"4,46","39,47",18,"Success","39,47, 18, Success"
4,48,0.569331169128418,1.02792167663574,"4,48",NA,2,"Failure","NA, 2, Failure"
5,35,3.70016479492188,1.73685836791992,"5,35","39,47",13,"Success","39,47, 13, Success"
5,36,2.50261113222908,0.766706354477826,"5,36","39,47",13,"Success","39,47, 13, Success"
5,37,2.26888223255382,0.509400255539838,"5,37","39,47",13,"Success","39,47, 13, Success"
5,38,2.72332261502743,1.00801700353622,"5,38","39,47",18,"Success","39,47, 18, Success"
5,39,3.04869105898101,0.738789525525323,"5,39","39,47",14,"Success","39,47, 14, Success"
5,40,2.15344447800607,0.370807589906635,"5,40","39,47",16,"Success","39,47, 16, Success"
5,41,2.16539856365749,0.051112311226981,"5,41","39,47",16,"Success","39,47, 16, Success"
5,42,3.32289732956305,0.708178124776701,"5,42","39,47",17,"Success","39,47, 17, Success"
5,43,2.69480526724527,0.270076219425645,"5,43","39,47",16,"Success","39,47, 16, Success"
5,44,2.88740664720535,0.720807234446208,"5,44","39,47",16,"Success","39,47, 16, Success"
5,45,3.20701699786716,0.960063722398546,"5,45","39,47",16,"Success","39,47, 16, Success"
5,46,-0.289087772369385,-0.572811126708984,"5,46","39,47",18,"Success","39,47, 18, Success"
6,34,-0.295779705047607,0.961254119873047,"6,34","39,47",14,"Success","39,47, 14, Success"
6,35,2.75231353441874,0.801764011383057,"6,35","39,47",13,"Success","39,47, 13, Success"
6,36,2.87196232722356,1.0428182895367,"6,36","39,47",13,"Success","39,47, 13, Success"
6,37,2.39419372661694,0.44431243071685,"6,37","39,47",18,"Success","39,47, 18, Success"
6,38,2.18872804641724,0.729510116577148,"6,38","39,47",17,"Success","39,47, 17, Success"
6,39,2.56330827186848,0.493858205861059,"6,39","39,47",14,"Success","39,47, 14, Success"
6,40,2.47187022809629,0.249190507111726,"6,40","39,47",14,"Success","39,47, 14, Success"
6,41,2.49067740826993,0.0785860886444917,"6,41","39,47",16,"Success","39,47, 16, Success"
6,42,2.68844349760758,-0.224763543982255,"6,42","39,47",15,"Success","39,47, 15, Success"
6,43,2.83085831842924,0.678346633911133,"6,43","39,47",16,"Success","39,47, 16, Success"
6,44,1.61454830169678,-0.170291110447475,"6,44","39,47",17,"Success","39,47, 17, Success"
6,45,2.32140352249146,-0.0549861145019531,"6,45","39,47",16,"Success","39,47, 16, Success"
6,46,4.10878503322601,-0.08016037940979,"6,46","39,47",15,"Success","39,47, 15, Success"
6,47,5.86131572723389,3.13010787963867,"6,47","39,49",9,"Success","39,49, 9, Success"
7,21,0.225668907165527,0.191974639892578,"7,21","7,21",1,"Success","7,21, 1, Success"
7,23,3.24623942375183,4.41239643096924,"7,23","37,46",15,"Success","37,46, 15, Success"
7,25,0.318780422210693,-0.0992646217346191,"7,25","26,33",13,"Success","26,33, 13, Success"
7,33,4.12965059280396,1.3265552520752,"7,33","37,46",13,"Success","37,46, 13, Success"
7,34,1.59138689041138,1.10911445617676,"7,34","37,46",14,"Success","37,46, 14, Success"
7,35,1.37337784767151,0.563726615905762,"7,35","37,46",14,"Success","37,46, 14, Success"
7,36,1.52011225223541,0.490409755706787,"7,36","39,47",19,"Success","39,47, 19, Success"
7,37,3.09975351889928,0.827607949574788,"7,37","39,47",16,"Success","39,47, 16, Success"
7,38,2.52123403549194,0.705658626556396,"7,38","39,47",18,"Success","39,47, 18, Success"
7,39,2.99393849372864,0.605590375264486,"7,39","39,47",13,"Success","39,47, 13, Success"
7,40,2.48324688549699,0.49701217125202,"7,40","39,47",16,"Success","39,47, 16, Success"
7,41,2.68815307957785,0.497966698237828,"7,41","39,47",17,"Success","39,47, 17, Success"
7,42,2.38632227392758,-0.0776217965518727,"7,42","39,47",17,"Success","39,47, 17, Success"
7,43,2.27241216659546,0.158880310058594,"7,43","39,47",17,"Success","39,47, 17, Success"
7,44,2.14124361673991,0.127033533873381,"7,44","39,47",16,"Success","39,47, 16, Success"
7,45,2.54690297842026,0.162613296508789,"7,45","39,47",15,"Success","39,47, 15, Success"
7,46,2.6234926026443,-0.126402032786402,"7,46","39,47",15,"Success","39,47, 15, Success"
7,47,3.11766918500265,1.46434942881266,"7,47","39,47",14,"Success","39,47, 14, Success"
7,48,0.233152866363525,-0.33772087097168,"7,48","39,47",15,"Success","39,47, 15, Success"
7,52,1.40921783447266,1.44764709472656,"7,52","39,49",11,"Success","39,49, 11, Success"
7,53,0,0,"7,53","7,53",1,"Success","7,53, 1, Success"
8,22,0.341359853744507,0.0423452854156494,"8,22","26,36",15,"Success","26,36, 15, Success"
8,23,0.358923329247369,0.00420591566297743,"8,23","28,33",11,"Success","28,33, 11, Success"
8,24,1.70844316482544,1.74615812301636,"8,24","15,28",8,"Success","15,28, 8, Success"
8,25,0.464666843414307,0.0405693054199219,"8,25","26,33",12,"Success","26,33, 12, Success"
8,26,4.49227333068848,4.86995697021484,"8,26","37,46",13,"Success","37,46, 13, Success"
8,27,0.440744876861572,-0.224004745483398,"8,27",NA,2,"Failure","NA, 2, Failure"
8,31,-0.583591461181641,0.358669281005859,"8,31",NA,2,"Failure","NA, 2, Failure"
8,34,1.93926080067952,0.0829486846923828,"8,34","37,46",14,"Success","37,46, 14, Success"
8,35,2.33865044667171,0.889876439021184,"8,35","37,46",13,"Success","37,46, 13, Success"
8,36,1.01019595918201,0.944198108854748,"8,36","39,47",13,"Success","39,47, 13, Success"
8,37,1.8995044708252,0.688113149007161,"8,37","39,47",13,"Success","39,47, 13, Success"
8,38,2.79005154541561,0.794493334633963,"8,38","39,47",15,"Success","39,47, 15, Success"
8,39,2.72400467925602,0.407057073381212,"8,39","39,47",13,"Success","39,47, 13, Success"
8,40,2.27123773097992,0.388773202896118,"8,40","39,47",16,"Success","39,47, 16, Success"
8,41,2.46780398312737,0.10735309825224,"8,41","39,47",16,"Success","39,47, 16, Success"
8,42,2.65910901625951,0.0693238576253255,"8,42","39,47",16,"Success","39,47, 16, Success"
8,43,3.15631407957811,-0.27304011124831,"8,43","39,47",16,"Success","39,47, 16, Success"
8,44,2.1650105033602,0.0703352689743042,"8,44","39,47",16,"Success","39,47, 16, Success"
8,45,2.47201407189463,0.417276906032188,"8,45","39,47",14,"Success","39,47, 14, Success"
8,46,2.70630396902561,0.439220726490021,"8,46","39,47",14,"Success","39,47, 14, Success"
8,47,1.65875816345215,0.170070739019485,"8,47","39,47",16,"Success","39,47, 16, Success"
8,48,2.86008310317993,-0.478772799173991,"8,48","39,47",14,"Success","39,47, 14, Success"
8,49,2.85028266906738,0.337594441005162,"8,49","39,47",13,"Success","39,47, 13, Success"
8,50,0.028994083404541,-0.137231826782227,"8,50","8,50",1,"Success","8,50, 1, Success"
8,51,1.26039044062297,1.03644816080729,"8,51","40,49",10,"Success","40,49, 10, Success"
8,52,-0.0103030204772949,-0.979372024536133,"8,52","8,50",2,"Success","8,50, 2, Success"
8,53,2.55125459035238,0.201070149739583,"8,53","39,47",16,"Success","39,47, 16, Success"
8,54,0.456158002217611,0.0291652679443359,"8,54","39,49",11,"Success","39,49, 11, Success"
9,21,2.21196067333221,0.678757429122925,"9,21","28,33",10,"Success","28,33, 10, Success"
9,22,0.526186986403032,0.759712999517267,"9,22","26,36",14,"Success","26,36, 14, Success"
9,23,1.49861448287964,0.614785804748535,"9,23","28,33",10,"Success","28,33, 10, Success"
9,24,1.30787339864993,0.31040750765333,"9,24","26,36",13,"Success","26,36, 13, Success"
9,25,0.469829320907593,0.394276777903239,"9,25","26,33",11,"Success","26,33, 11, Success"
9,26,1.2391517162323,0.513999621073405,"9,26","15,28",8,"Success","15,28, 8, Success"
9,33,1.63418467839559,0.781764984130859,"9,33","37,46",14,"Success","37,46, 14, Success"
9,34,1.27287689844767,1.2264575958252,"9,34","37,46",13,"Success","37,46, 13, Success"
9,35,1.4096212387085,0.149291197458903,"9,35","37,46",14,"Success","37,46, 14, Success"
9,36,1.87226210940968,0.690403851595792,"9,36","37,46",13,"Success","37,46, 13, Success"
9,37,2.43819931837229,0.765144714942345,"9,37","39,47",12,"Success","39,47, 12, Success"
9,38,2.48434736178471,0.610851727999174,"9,38","39,47",12,"Success","39,47, 12, Success"
9,39,2.19133135851692,0.962639135472915,"9,39","39,47",16,"Success","39,47, 16, Success"
9,40,2.66583152498518,0.0210774830409459,"9,40","39,47",15,"Success","39,47, 15, Success"
9,41,3.37470422850715,0.86726188659668,"9,41","39,47",15,"Success","39,47, 15, Success"
9,42,1.56083660655551,-0.091384145948622,"9,42","39,47",17,"Success","39,47, 17, Success"
9,43,1.51295535564423,0.54463586807251,"9,43","39,47",16,"Success","39,47, 16, Success"
9,44,1.71208003589085,0.163885320935931,"9,44","39,47",16,"Success","39,47, 16, Success"
9,45,3.09692701926598,0.157582888236413,"9,45","39,47",15,"Success","39,47, 15, Success"
9,46,2.42988120882135,0.318495047719855,"9,46","39,47",14,"Success","39,47, 14, Success"
9,47,2.32114592194557,-0.0356360673904419,"9,47","39,47",14,"Success","39,47, 14, Success"
9,48,2.38642996833438,-0.225105376470657,"9,48","40,49",10,"Success","40,49, 10, Success"
9,49,1.65764061609904,-0.364459991455078,"9,49","39,47",14,"Success","39,47, 14, Success"
9,50,1.46963029437595,0.463760799831814,"9,50","39,47",16,"Success","39,47, 16, Success"
9,51,1.69708612230089,-0.242537127600776,"9,51","39,47",16,"Success","39,47, 16, Success"
9,52,2.28884740102859,-0.167944590250651,"9,52","39,47",12,"Success","39,47, 12, Success"
9,53,3.59418731577256,-0.182510151582606,"9,53","39,47",12,"Success","39,47, 12, Success"
9,54,3.37835502624512,0.75023812514085,"9,54","39,49",10,"Success","39,49, 10, Success"
9,55,1.61684908185686,0.234810556684222,"9,55","39,47",13,"Success","39,47, 13, Success"
9,56,4.07535150316026,-0.551476584540473,"9,56","39,49",9,"Success","39,49, 9, Success"
9,57,0.216665903727214,-1.20224253336589,"9,57","39,47",14,"Success","39,47, 14, Success"
9,59,2.0563440322876,1.00204849243164,"9,59",NA,2,"Failure","NA, 2, Failure"
10,21,2.78195055325826,0.738753000895182,"10,21","28,32",7,"Success","28,32, 7, Success"
10,22,1.5067777633667,0.504616355895996,"10,22","28,33",9,"Success","28,33, 9, Success"
10,23,1.38164829661828,0.748285868695674,"10,23","28,33",9,"Success","28,33, 9, Success"
10,24,0.84182547055758,0.3144225193904,"10,24","26,36",13,"Success","26,36, 13, Success"
10,25,0.836825750768185,0.319821983575821,"10,25","15,28",6,"Success","15,28, 6, Success"
10,26,1.61286285945347,0.288802215031215,"10,26","26,33",10,"Success","26,33, 10, Success"
10,27,1.29357738494873,-0.361199760437012,"10,27","15,28",5,"Success","15,28, 5, Success"
10,29,-0.0131871700286865,0.360782623291016,"10,29",NA,2,"Failure","NA, 2, Failure"
10,31,1.81153154373169,2.0971794128418,"10,31","37,46",14,"Success","37,46, 14, Success"
10,33,0.522908210754395,3.6955451965332,"10,33","39,47",14,"Success","39,47, 14, Success"
10,34,0.408448994159698,0.50268816947937,"10,34","37,46",11,"Success","37,46, 11, Success"
10,35,2.0596396625042,1.02616107463837,"10,35","39,47",14,"Success","39,47, 14, Success"
10,36,1.3159654935201,0.657759229342143,"10,36","37,46",13,"Success","37,46, 13, Success"
10,37,0.644744055611747,0.259378160749163,"10,37","39,47",18,"Success","39,47, 18, Success"
10,38,1.8092645406723,0.749451432909284,"10,38","39,47",12,"Success","39,47, 12, Success"
10,39,2.70981421677963,0.802421735680622,"10,39","39,47",16,"Success","39,47, 16, Success"
10,40,2.21830855475532,0.398039182027181,"10,40","39,47",17,"Success","39,47, 17, Success"
10,41,2.71790504455566,0.0706517696380615,"10,41","39,47",16,"Success","39,47, 16, Success"
10,42,1.57420706748962,0.581961059570313,"10,42","39,47",15,"Success","39,47, 15, Success"
10,43,2.34431272394517,0.174647275139304,"10,43","39,47",16,"Success","39,47, 16, Success"
10,44,2.83691996335983,0.721660077571869,"10,44","39,47",15,"Success","39,47, 15, Success"
10,45,1.83672589966745,0.107178254560991,"10,45","39,47",15,"Success","39,47, 15, Success"
10,46,2.42012635592757,0.213621073755725,"10,46","39,47",14,"Success","39,47, 14, Success"
10,47,2.99777483940125,-0.133113741874695,"10,47","39,47",14,"Success","39,47, 14, Success"
10,48,3.66190317698887,-0.0403698512486049,"10,48","39,47",12,"Success","39,47, 12, Success"
10,49,1.41104203462601,0.411239941914876,"10,49","39,47",14,"Success","39,47, 14, Success"
10,50,2.55230340957642,0.0149207433064779,"10,50","39,47",15,"Success","39,47, 15, Success"
10,51,3.12771227624681,0.199049419826931,"10,51","39,47",12,"Success","39,47, 12, Success"
10,52,1.6388405509617,-0.0557261757228685,"10,52","39,47",16,"Success","39,47, 16, Success"
10,53,1.62654578167459,-0.038043851437776,"10,53","39,47",16,"Success","39,47, 16, Success"
10,54,3.16449036965003,0.473694825783754,"10,54","39,49",10,"Success","39,49, 10, Success"
10,55,2.68574270910146,-0.266496327458596,"10,55","39,49",10,"Success","39,49, 10, Success"
10,56,2.35743686131069,0.54669087273734,"10,56","40,49",9,"Success","40,49, 9, Success"
10,57,1.91071709719571,-0.271472150629217,"10,57","39,49",10,"Success","39,49, 10, Success"
10,58,0.0496501922607422,-0.154084205627441,"10,58","10,58",1,"Success","10,58, 1, Success"
11,19,8.49637174606323,4.6264066696167,"11,19","28,32",5,"Success","28,32, 5, Success"
11,21,0.263544669518104,1.11371033008282,"11,21","28,33",10,"Success","28,33, 10, Success"
11,22,0.847397023981268,0.644081101273045,"11,22","28,33",9,"Success","28,33, 9, Success"
11,23,0.734132491436201,0.428291723900235,"11,23","28,33",10,"Success","28,33, 10, Success"
11,24,0.519785235373027,0.13882115925328,"11,24","28,33",10,"Success","28,33, 10, Success"
11,25,0.673438171170793,0.218105810993123,"11,25","26,36",13,"Success","26,36, 13, Success"
11,26,0.522551214694977,-0.0920789480209351,"11,26","15,28",6,"Success","15,28, 6, Success"
11,27,0.0586519241333008,-0.378942330678304,"11,27","15,28",7,"Success","15,28, 7, Success"
11,28,3.21662950515747,1.94509696960449,"11,28","37,46",14,"Success","37,46, 14, Success"
11,29,2.7737250328064,2.44552866617839,"11,29","37,46",13,"Success","37,46, 13, Success"
11,32,0.863132953643799,-0.0797863006591797,"11,32","37,46",15,"Success","37,46, 15, Success"
11,33,5.58964133262634,4.3071346282959,"11,33","39,47",10,"Success","39,47, 10, Success"
11,34,1.85645627975464,1.73679885864258,"11,34","39,47",13,"Success","39,47, 13, Success"
11,35,3.43300676345825,1.92588977813721,"11,35","37,46",10,"Success","37,46, 10, Success"
11,36,1.85649304640921,0.999492344103361,"11,36","39,47",14,"Success","39,47, 14, Success"
11,37,1.8180209795634,1.17243120405409,"11,37","39,47",13,"Success","39,47, 13, Success"
11,38,2.01214978274177,1.00034354714786,"11,38","39,47",17,"Success","39,47, 17, Success"
11,39,2.34915309203298,0.624401494076377,"11,39","39,47",17,"Success","39,47, 17, Success"
11,40,2.84433312416077,0.670372200012207,"11,40","39,47",13,"Success","39,47, 13, Success"
11,41,2.34657331613394,0.439716339111328,"11,41","39,47",15,"Success","39,47, 15, Success"
11,42,2.83200242784288,0.684604644775391,"11,42","39,47",14,"Success","39,47, 14, Success"
11,43,4.93254852294922,1.44938677007502,"11,43","39,47",11,"Success","39,47, 11, Success"
11,44,1.46478575154355,0.188154722514905,"11,44","39,47",15,"Success","39,47, 15, Success"
11,45,1.49229475168081,-0.0618334916921762,"11,45","39,47",15,"Success","39,47, 15, Success"
11,46,2.61573833227158,0.900111794471741,"11,46","39,47",13,"Success","39,47, 13, Success"
11,47,1.63391909599304,-0.82925910949707,"11,47","39,47",15,"Success","39,47, 15, Success"
11,48,2.38925331830978,-0.282622416814168,"11,48","39,47",14,"Success","39,47, 14, Success"
11,49,2.45197393343999,-0.169545320364145,"11,49","40,49",9,"Success","40,49, 9, Success"
11,50,2.61412459479438,-0.157950719197591,"11,50","39,47",12,"Success","39,47, 12, Success"
11,51,1.82007537237028,-0.296954364311404,"11,51","39,47",15,"Success","39,47, 15, Success"
11,52,1.34787750244141,-0.230821092923482,"11,52","39,47",12,"Success","39,47, 12, Success"
11,53,1.92725523780374,-0.150070257747875,"11,53","40,49",9,"Success","40,49, 9, Success"
11,54,2.08185267826868,-0.257796454051184,"11,54","40,49",9,"Success","40,49, 9, Success"
11,55,1.96908128083642,-0.0254919706885494,"11,55","39,49",10,"Success","39,49, 10, Success"
11,56,2.30703087856895,-0.424428772508052,"11,56","39,49",10,"Success","39,49, 10, Success"
11,57,3.43239827589555,-0.217915361577814,"11,57","39,49",9,"Success","39,49, 9, Success"
11,58,4.97277450561523,0.266646957397461,"11,58","39,49",9,"Success","39,49, 9, Success"
12,19,0.439917723337809,0.547140121459961,"12,19","28,33",9,"Success","28,33, 9, Success"
12,20,0.16314350931268,0.756437050668817,"12,20","28,33",10,"Success","28,33, 10, Success"
12,21,0.363754863324373,0.449963175732156,"12,21","28,33",10,"Success","28,33, 10, Success"
12,22,0.545645106922496,0.549996997370864,"12,22","28,33",9,"Success","28,33, 9, Success"
12,23,0.289403296480275,0.312021684164953,"12,23","28,33",9,"Success","28,33, 9, Success"
12,24,0.360502890178135,0.227441383543469,"12,24","28,33",9,"Success","28,33, 9, Success"
12,25,0.470775862957569,0.132707808880096,"12,25","26,36",12,"Success","26,36, 12, Success"
12,26,0.27126575771131,0.0359169809441817,"12,26","15,28",5,"Success","15,28, 5, Success"
12,27,0.0389739990234375,-0.0357051849365234,"12,27","12,27",1,"Success","12,27, 1, Success"
12,28,0.153988122940063,0.304455280303955,"12,28","26,36",7,"Success","26,36, 7, Success"
12,29,4.57436037063599,2.05207633972168,"12,29","26,36",6,"Success","26,36, 6, Success"
12,30,-0.0539563496907552,0.394082387288411,"12,30","25,38",3,"Success","25,38, 3, Success"
12,31,6.50597620010376,3.66695594787598,"12,31","25,38",2,"Success","25,38, 2, Success"
12,32,0.0665645599365234,1.07583522796631,"12,32","37,46",14,"Success","37,46, 14, Success"
12,33,2.36060810089111,0.530280590057373,"12,33","37,46",13,"Success","37,46, 13, Success"
12,34,0.352939367294312,1.08608675003052,"12,34","37,46",13,"Success","37,46, 13, Success"
12,35,1.48920619487762,0.471009349822998,"12,35","37,46",13,"Success","37,46, 13, Success"
12,36,1.77607108996465,1.02535284482516,"12,36","37,46",12,"Success","37,46, 12, Success"
12,37,1.87356708266518,1.15035542574796,"12,37","39,47",12,"Success","39,47, 12, Success"
12,38,1.89953109622002,0.66411942243576,"12,38","39,47",12,"Success","39,47, 12, Success"
12,39,1.79728967493231,0.948722145774148,"12,39","39,47",17,"Success","39,47, 17, Success"
12,40,2.57841139573317,0.43019830263578,"12,40","39,47",13,"Success","39,47, 13, Success"
12,41,1.32634079456329,0.295966148376465,"12,41","39,47",15,"Success","39,47, 15, Success"
12,42,0.907375985925848,0.353067398071289,"12,42","39,47",16,"Success","39,47, 16, Success"
12,43,1.54293028513591,-0.0783812204996745,"12,43","39,47",16,"Success","39,47, 16, Success"
12,44,1.33792634010315,-0.0323421478271484,"12,44","39,47",15,"Success","39,47, 15, Success"
12,45,1.4196426318242,1.04511906550481,"12,45","39,47",14,"Success","39,47, 14, Success"
12,46,2.0008847063238,0.649999271739613,"12,46","39,47",14,"Success","39,47, 14, Success"
12,47,0.693114008222308,-0.144196510314941,"12,47","39,47",14,"Success","39,47, 14, Success"
12,48,1.27286732991536,0.42453982035319,"12,48","39,47",13,"Success","39,47, 13, Success"
12,49,1.93990858741429,-0.0740007317584494,"12,49","40,49",9,"Success","40,49, 9, Success"
12,50,1.757831139998,0.195052233609286,"12,50","39,47",12,"Success","39,47, 12, Success"
12,51,1.65743716139542,-0.324460807599519,"12,51","39,47",15,"Success","39,47, 15, Success"
12,52,1.88159266385165,-0.175907395102761,"12,52","39,47",14,"Success","39,47, 14, Success"
12,53,1.03170997831557,-0.512715784708659,"12,53","39,47",12,"Success","39,47, 12, Success"
12,54,1.70928789723304,-0.256218048834032,"12,54","40,49",9,"Success","40,49, 9, Success"
12,55,2.74067051227276,-0.323676872253418,"12,55","39,47",12,"Success","39,47, 12, Success"
12,56,1.90620099737289,-0.375782682540569,"12,56","39,49",10,"Success","39,49, 10, Success"
12,57,1.89876038233439,-0.194089550442166,"12,57","39,49",10,"Success","39,49, 10, Success"
12,58,3.21921203533808,-0.383743206659953,"12,58","39,49",9,"Success","39,49, 9, Success"
12,59,2.00637539227804,0.101449966430664,"12,59","39,49",10,"Success","39,49, 10, Success"
13,18,0.0926143328348796,0.684905052185059,"13,18","28,33",10,"Success","28,33, 10, Success"
13,19,-0.0811208724975586,0.602917432785034,"13,19","28,33",9,"Success","28,33, 9, Success"
13,20,0.4181969165802,0.717481811841329,"13,20","28,33",8,"Success","28,33, 8, Success"
13,21,0.60828630740826,0.661384313534468,"13,21","28,33",8,"Success","28,33, 8, Success"
13,22,0.122758165001869,0.307486683130264,"13,22","28,33",9,"Success","28,33, 9, Success"
13,23,0.376163393764173,0.257252499208612,"13,23","28,33",8,"Success","28,33, 8, Success"
13,24,0.285568620477404,0.223269757770357,"13,24","28,33",8,"Success","28,33, 8, Success"
13,25,0.316977435892279,0.180843060666865,"13,25","26,36",11,"Success","26,36, 11, Success"
13,26,1.20014163653056,0.509329668680827,"13,26","15,28",4,"Success","15,28, 4, Success"
13,27,0.684685601128472,0.229734791649712,"13,27","26,33",9,"Success","26,33, 9, Success"
13,28,2.44252443313599,1.01811356014676,"13,28","26,36",8,"Success","26,36, 8, Success"
13,29,1.21445035934448,5.25533676147461,"13,29","39,47",17,"Success","39,47, 17, Success"
13,30,2.48895279566447,2.09458160400391,"13,30","28,39",7,"Success","28,39, 7, Success"
13,31,0.722147464752197,1.94222164154053,"13,31","37,46",14,"Success","37,46, 14, Success"
13,32,1.34064745903015,0.839662551879883,"13,32","37,46",14,"Success","37,46, 14, Success"
13,33,0.210382223129272,-0.812241077423096,"13,33","37,46",15,"Success","37,46, 15, Success"
13,34,-0.122578322887421,0.794055461883545,"13,34","37,46",13,"Success","37,46, 13, Success"
13,35,1.5898085170322,0.841636233859592,"13,35","39,47",12,"Success","39,47, 12, Success"
13,36,1.42307972138928,0.93077887258222,"13,36","37,46",12,"Success","37,46, 12, Success"
13,37,1.51876603762309,0.469893296559652,"13,37","37,46",12,"Success","37,46, 12, Success"
13,38,1.71648378933177,0.00200950398164637,"13,38","37,46",12,"Success","37,46, 12, Success"
13,39,0.666708122600209,0.507296302101829,"13,39","39,47",15,"Success","39,47, 15, Success"
13,40,2.33919286727905,0.508180022239685,"13,40","39,47",12,"Success","39,47, 12, Success"
13,41,1.57484058233408,1.30005807142991,"13,41","39,47",15,"Success","39,47, 15, Success"
13,42,1.76459685961405,0.949453353881836,"13,42","39,47",15,"Success","39,47, 15, Success"
13,43,1.81954816977183,0.912031173706055,"13,43","39,47",14,"Success","39,47, 14, Success"
13,44,1.2114756266276,0.137183252970378,"13,44","39,47",15,"Success","39,47, 15, Success"
13,45,2.25128567846198,0.687564548693205,"13,45","39,47",14,"Success","39,47, 14, Success"
13,46,2.12645279277455,0.647576592185281,"13,46","39,47",13,"Success","39,47, 13, Success"
13,47,1.73431475957235,0.415070088704427,"13,47","39,47",13,"Success","39,47, 13, Success"
13,48,2.31755752033658,0.388736618889703,"13,48","40,49",9,"Success","40,49, 9, Success"
13,49,1.89397671109154,-0.319533030192057,"13,49","39,47",12,"Success","39,47, 12, Success"
13,50,2.30111047199794,0.136579422723679,"13,50","39,47",13,"Success","39,47, 13, Success"
13,51,1.72385881687033,-0.3578205766349,"13,51","39,47",12,"Success","39,47, 12, Success"
13,52,0.816775957743327,-0.393503420280688,"13,52","39,47",15,"Success","39,47, 15, Success"
13,53,1.88884725878316,-0.872760895759829,"13,53","39,47",15,"Success","39,47, 15, Success"
13,54,1.6512326633229,-0.630289975334616,"13,54","39,47",12,"Success","39,47, 12, Success"
13,55,1.53595036429328,-0.418858167287466,"13,55","39,49",10,"Success","39,49, 10, Success"
13,56,2.40471072290458,-0.348486769433115,"13,56","39,49",9,"Success","39,49, 9, Success"
13,57,1.95673731395176,-0.394447837557111,"13,57","39,49",10,"Success","39,49, 10, Success"
